Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003DAFD0
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7B88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7BC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7C08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7C88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7D08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7D48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7DC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7E08
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003E7E48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7E88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7EC8
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003E7F48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E7F88
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003E7FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8008
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8048
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003E8088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E80C8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E8108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8148
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8188
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003E81C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8208
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003E8248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8288
Values: Bottom:true	 Top:false	 Left:true	 Right:true	 Texture Type:003E82C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8308
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003E8348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8388
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E83C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8408
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003E8448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8488
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003E84C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8508
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003E8588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E85C8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8608
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8648
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E8688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E86C8
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003E8708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8748
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E8788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E87C8
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8808
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8848
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8888
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E88C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8908
Values: Bottom:false	 Top:false	 Left:true	 Right:false	 Texture Type:003E8948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8988
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003E8A08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8A48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8A88
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003E8AC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8B08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8B88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8BC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8C08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8C88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8D08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8D48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8DC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8E08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8E48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8E88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8EC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8F08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8F48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8F88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E8FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9008
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E90C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E91C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9288
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E92C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E93C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E94C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E95C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9688
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003E96C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9748
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003E9788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E97C8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E9808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9848
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9888
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003E98C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9D48
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003E9D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9DC8
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9E08
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E9E48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9E88
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9EC8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9F08
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003E9F48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003E9F88
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003E9FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA008
Values: Bottom:false	 Top:false	 Left:true	 Right:false	 Texture Type:003EA048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA088
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003EA0C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA108
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003EA148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA188
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA1C8
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003EA208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA248
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA288
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003EA2C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA308
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003EA348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA388
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003EA3C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA408
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003EA448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA488
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003EA4C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA508
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003EA548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA588
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA5C8
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003EA608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA688
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003EA6C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA7C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA8C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EA9C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAA08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAA48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAA88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAAC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAB08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAB48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAB88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EABC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAC08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAC48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAC88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EACC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAD08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAD48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAD88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EADC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAE08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAE48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAE88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAEC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAF08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAF48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAF88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EAFC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB008
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB0C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB1C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB288
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003EB2C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB348
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:003EB388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB3C8
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003EB408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB448
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003EB488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB4C8
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB508
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB548
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003EB588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB5C8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB608
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB648
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003EB688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003EB6C8
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003EB708
